"","value","anomaly"
"208",-4.76768854910165,"0"
"209",-5.2501751590577,"0"
"210",-5.21233478974605,"0"
"211",-5.51622889928974,"0"
"212",-4.86429319024602,"0"
"213",-4.63016045436114,"0"
"214",-4.16489507330072,"0"
"215",0.367607394241318,"1"
"216",-4.5673269056931,"0"
"217",-5.06890440584814,"0"
"218",-5.07623857155817,"0"
"219",-3.98565710606719,"0"
"220",-5.22162332970939,"0"
"221",-5.27633319046808,"0"
"222",-5.04288850998719,"0"
"223",-5.47145323823958,"0"
"224",-4.5869469208746,"0"
"225",-5.85362588574425,"0"
"226",-5.60979990870726,"0"
"227",-5.20861915990608,"0"
"228",-5.62591267906464,"0"
"229",-4.94151794120663,"0"
"230",-4.72063223507049,"0"
"231",-5.22656609391821,"0"
"232",-4.45737551474899,"0"
"233",-4.93166042081707,"0"
"234",-5.12619142871733,"0"
"235",-5.28998501424908,"0"
"236",-5.35001415858182,"0"
"237",-5.20785066510311,"0"
"238",-5.6224645874589,"0"
"239",-5.45189995530794,"0"
"240",-3.10118615186591,"0"
"241",-4.65040081630563,"0"
"242",-5.7459916052656,"0"
"243",-4.55288634695231,"0"
"244",-5.09922659774188,"0"
"245",-4.49482789918057,"0"
"246",-4.98104621695902,"0"
"247",-5.77204207608139,"0"
"248",-5.0396048550688,"0"
"249",-5.29334661110361,"0"
"250",-5.21629366797932,"0"
"251",-4.12530382779014,"0"
"252",-5.17465324715744,"0"
"253",-5.3862188937495,"0"
"254",-5.11632358280147,"0"
"255",-5.30111235813525,"0"
"256",-4.84270392455884,"0"
"257",-5.07724710292013,"0"
"258",-5.59533343095932,"0"
"259",-5.02735567081234,"0"
"260",-4.55915577543383,"0"
"261",-4.54798414945153,"0"
"262",-5.13059523115899,"0"
"263",-10.9471751098832,"1"
"264",-5.1478249268478,"0"
"265",-4.4879687437672,"0"
"266",-4.81468321292882,"0"
"267",-5.11803438159169,"0"
"268",-4.74182451741903,"0"
"269",-5.56457353490626,"0"
"270",-5.66632112763451,"0"
"271",-5.44042860807885,"0"
"272",-4.95530472688966,"0"
"273",-3.56906029811246,"0"
"274",-4.88885475589246,"0"
"275",-4.6683751691765,"0"
"276",-4.97338595917554,"0"
"277",-5.6322843989139,"0"
"278",-4.83377572949405,"0"
"279",-5.27576894788909,"0"
"280",-5.02633453570044,"0"
"281",-4.85628757880034,"0"
"282",-3.5926123807709,"0"
"283",-4.53741936331745,"0"
"284",-3.76609804331327,"0"
"285",-5.25681425600073,"0"
"286",-5.46702331177387,"0"
"287",-5.01530293800406,"0"
"288",-5.51346834968232,"0"
"289",-4.25746254947978,"0"
"290",-10.141667721576,"1"
"291",-4.43137655463353,"0"
"292",-5.41320157181198,"0"
"293",-3.96727902857393,"0"
"294",-5.16364971948351,"0"
"295",-4.91629155881632,"0"
"296",-5.40588833449896,"0"
"297",-5.68154314764649,"0"
"298",-5.08556637319648,"0"
"299",-4.37701805628796,"0"
"300",-4.90176773862086,"0"
"301",-4.71247031927654,"0"
"302",-4.90186173482727,"0"
"303",-4.10641520218661,"0"
"304",-4.10110008539341,"0"
"305",-4.17038414015883,"0"
"306",-5.0271393584847,"0"
"307",-4.68920218791039,"0"
"308",-4.15450797303537,"0"
"309",-4.21088366751862,"0"
"310",-4.3459128462752,"0"
"311",-4.15491594542714,"0"
"312",-4.29739113761427,"0"
"313",-4.56367455441937,"0"
"314",-2.98554688428312,"0"
"315",-4.05693552958684,"0"
"316",-3.92929664241659,"0"
"317",-4.07116409399852,"0"
"318",-3.72158810280516,"0"
"319",-4.7133361685615,"0"
"320",-4.02529279518736,"0"
"321",-4.21621463736187,"0"
"322",-3.51273736813895,"0"
"323",-4.08162489168181,"0"
"324",-4.54800920998619,"0"
"325",-4.33427251893397,"0"
"326",-3.85661353711661,"0"
"327",-4.96059483370225,"0"
"328",-3.62702832389515,"0"
"329",-3.79212331880137,"0"
"330",-3.34587143161205,"0"
"331",-3.04144987538824,"0"
"332",-4.13677628952633,"0"
"333",-3.70561627069295,"0"
"334",-3.9124349102184,"0"
"335",-3.56676280353626,"0"
"336",-3.70778849530813,"0"
"337",-3.65920167534646,"0"
"338",-3.18866359048819,"0"
"339",-2.47247289787345,"0"
"340",-3.08927119385721,"0"
"341",-3.03998580187362,"0"
"342",-3.50008148077445,"0"
"343",-3.32161292247983,"0"
"344",-3.48650742248875,"0"
"345",-2.872240655622,"0"
"346",-3.73431876317571,"0"
"347",-2.52185330487649,"0"
"348",-4.22296288968175,"0"
"349",-3.36661010425571,"0"
"350",-2.19554636057166,"0"
"351",-3.61499628184973,"0"
"352",-3.25599576821252,"0"
"353",-3.35764663366569,"0"
"354",-2.56648388109804,"0"
"355",-2.98562896089448,"0"
"356",-3.54354829325439,"0"
"357",-2.76768147308002,"0"
"358",-3.0075774193639,"0"
"359",-3.10685979856026,"0"
"360",-2.27017518752816,"0"
"361",-3.01110016597489,"0"
"362",-2.23091026460194,"0"
"363",-2.52375479853077,"0"
"364",-2.4079531315273,"0"
"365",-2.68321067653703,"0"
"366",-3.54574905246329,"0"
"367",-1.66358907893808,"0"
"368",-3.36489003409939,"0"
"369",-2.61248831086671,"0"
"370",-1.99727022935014,"0"
"371",-2.2136645479523,"0"
"372",-1.68273166792628,"0"
"373",-2.5802522125073,"0"
"374",-3.05457904189643,"0"
"375",2.35382888482393,"1"
"376",-2.23261650409605,"0"
"377",-2.4139627133649,"0"
"378",-2.49137918381487,"0"
"379",-2.02530779928275,"0"
"380",-1.72419189203219,"0"
"381",-3.18196357664477,"0"
"382",-1.54887791257484,"0"
"383",-1.89528621819508,"0"
"384",-1.14476586055361,"0"
"385",-2.31206782042767,"0"
"386",-2.33624440004995,"0"
"387",-2.32743330308449,"0"
"388",-1.95187585362684,"0"
"389",-2.3255841486564,"0"
"390",-1.55220379542926,"0"
"391",-1.32788267042374,"0"
"392",-1.60012389962782,"0"
"393",-2.166388878116,"0"
"394",-2.14991223326199,"0"
"395",-2.027695482653,"0"
"396",-1.25054320644635,"0"
"397",-1.32057973900048,"0"
"398",-0.755968985265972,"0"
"399",-0.67353577942521,"0"
"400",-0.892833388541476,"0"
"401",-0.680934286737564,"0"
"402",-1.16363261928362,"0"
"403",-1.00320833904856,"0"
"404",-2.1080108180357,"0"
"405",-0.921158995530497,"0"
"406",-1.33061925322401,"0"
"407",-1.11438203898796,"0"
"408",-0.30802433534578,"0"
"409",-0.663836593294732,"0"
"410",0.172007200112821,"0"
"411",-0.265627069993044,"0"
"412",-0.835950587780226,"0"
"413",-1.66279487248255,"0"
"414",-1.12441071079711,"0"
"415",-1.52480579071231,"0"
"416",-0.734842559920284,"0"
"417",-0.155228451107523,"0"
"418",-0.589728826189012,"0"
"419",-0.0644887778642508,"0"
"420",-0.138539528192002,"0"
"421",-0.275856245666532,"0"
"422",-0.634625590951443,"0"
"423",-0.168803567340899,"0"
"424",-1.14167826325108,"0"
"425",0.143886313347567,"0"
"426",-0.53894537015134,"0"
"427",-0.221761747225834,"0"
"428",0.0500300435543821,"0"
"429",0.670820450304565,"0"
"430",0.759328203772872,"0"
"431",0.232258127249458,"0"
"432",0.160026646541524,"0"
"433",0.102726774687155,"0"
"434",-0.360201099247991,"0"
"435",0.717512234871514,"0"
"436",-0.869084243765739,"0"
"437",-0.0265587400332303,"0"
"438",0.117858827571976,"0"
"439",0.761145032247158,"0"
"440",-0.355735088674768,"0"
"441",1.23302395317143,"0"
"442",-0.205923991381897,"0"
"443",0.524927583694854,"0"
"444",0.976963950861867,"0"
"445",0.822365160385896,"0"
"446",0.106353054276612,"0"
"447",0.740685276370881,"0"
"448",0.0395466164817073,"0"
"449",1.63637257787931,"0"
"450",0.90135893517668,"0"
"451",0.430986074389032,"0"
"452",1.84338527266042,"0"
"453",0.528477383878407,"0"
"454",0.986437941954105,"0"
"455",0.988014452129371,"0"
"456",1.23567628706254,"0"
"457",1.54913806481988,"0"
"458",0.622639287549787,"0"
"459",1.648407316008,"0"
"460",1.06485263369876,"0"
"461",1.636156029908,"0"
"462",1.91819240569931,"0"
"463",0.912949825440667,"0"
"464",1.64339120335304,"0"
"465",1.49379493672232,"0"
"466",1.30201647536676,"0"
"467",2.10385003121394,"0"
"468",1.66757953653882,"0"
"469",2.59339289205525,"0"
"470",1.45774377339594,"0"
"471",1.99152836172983,"0"
"472",2.30889452345602,"0"
"473",1.35213023595994,"0"
"474",1.65177618078312,"0"
"475",2.47276540447918,"0"
"476",2.58201454205504,"0"
"477",2.15572014142929,"0"
"478",2.06156355865693,"0"
"479",2.71219728526046,"0"
"480",1.84330764916987,"0"
"481",2.72543160472988,"0"
"482",3.1087708657316,"0"
"483",-3.63219813511449,"1"
"484",2.36101620232127,"0"
"485",3.25483941334744,"0"
"486",2.40921105711398,"0"
"487",2.78104517729147,"0"
"488",2.47024040897289,"0"
"489",2.61801601764005,"0"
"490",2.73181443059025,"0"
"491",2.11090558334625,"0"
"492",3.94295706067027,"0"
"493",2.88890265605113,"0"
"494",2.86280677935159,"0"
"495",3.57131407540897,"0"
"496",3.66094755564598,"0"
"497",2.52475029155001,"0"
"498",2.87653708788861,"0"
"499",2.2441823115465,"0"
"500",3.55894842361923,"0"
"501",2.6668465004389,"0"
"502",2.93813071763707,"0"
"503",2.79581163408221,"0"
"504",2.71581461233571,"0"
"505",2.88951187613135,"0"
"506",4.73784611942571,"0"
"507",3.78367055391817,"0"
"508",3.34710934257988,"0"
"509",3.56477555590665,"0"
"510",3.49005999517559,"0"
"511",3.79455763131825,"0"
"512",3.47027311776726,"0"
"513",3.97350596954271,"0"
"514",4.11981652047128,"0"
"515",2.47435589066449,"0"
"516",2.86874982197189,"0"
"517",3.48465539861312,"0"
"518",3.17386660357386,"0"
"519",3.34591200835004,"0"
"520",3.64679073236308,"0"
"521",3.41235973570966,"0"
"522",3.68902935119048,"0"
"523",3.34115879554938,"0"
"524",4.31067748417514,"0"
"525",3.73020500026561,"0"
"526",4.4418242873164,"0"
"527",3.70056371855957,"0"
"528",3.93289124094487,"0"
"529",3.58459670155584,"0"
"530",3.58464969870218,"0"
"531",3.58769845328174,"0"
"532",3.84724285217443,"0"
"533",2.83209422078672,"0"
"534",4.0793849942369,"0"
"535",4.57250997126297,"0"
"536",3.99665693287383,"0"
"537",4.40910995603386,"0"
"538",4.45778278849933,"0"
"539",3.9101612853436,"0"
"540",3.93219447988015,"0"
"541",4.75434087586916,"0"
"542",4.58548841803471,"0"
"543",2.95780406239247,"0"
"544",4.32879640125606,"0"
"545",3.55181492631281,"0"
"546",3.81648667608588,"0"
"547",3.98359616595295,"0"
"548",4.22819875672245,"0"
"549",4.19677280236803,"0"
"550",3.92180232659798,"0"
"551",4.64534330780285,"0"
"552",4.33694350775411,"0"
"553",5.53613292420592,"0"
"554",4.95909566083445,"0"
"555",4.24627716039909,"0"
"556",4.37479462646265,"0"
"557",4.64802912914892,"0"
"558",5.44021953101625,"0"
"559",4.00427882745408,"0"
"560",4.06946713796529,"0"
"561",4.41693690053008,"0"
"562",4.38671241831277,"0"
"563",4.7520435723312,"0"
"564",4.40375706659059,"0"
"565",5.52681106542384,"0"
"566",5.07685620555922,"0"
"567",5.71721937225517,"0"
"568",5.04745761614378,"0"
"569",4.0512162866812,"0"
"570",4.56904183361786,"0"
"571",4.30804218936094,"0"
"572",4.79339549956812,"0"
"573",4.48544641646041,"0"
"574",4.67079714403251,"0"
"575",4.55542876166001,"0"
"576",4.6049905114252,"0"
"577",4.83311258771473,"0"
"578",4.72201708131688,"0"
"579",5.50984936755559,"0"
"580",4.43250981415536,"0"
"581",4.67388112280317,"0"
"582",5.22755490930378,"0"
"583",5.1118725983561,"0"
"584",5.6824007458342,"0"
"585",4.84255583334473,"0"
"586",5.51627117163393,"0"
"587",4.38650017143999,"0"
"588",5.05530772802802,"0"
"589",5.30581333223661,"0"
"590",4.80754361791479,"0"
"591",4.82881302885752,"0"
"592",3.17775293902205,"0"
"593",4.88521862996237,"0"
"594",5.45374632003571,"0"
"595",4.61028714195893,"0"
"596",5.07462349169037,"0"
"597",4.75272115278256,"0"
"598",4.99676475112182,"0"
"599",4.14533214185058,"0"
"600",4.51790192427648,"0"
"601",4.3457446547893,"0"
"602",4.59456193044465,"0"
"603",5.16750673037073,"0"
"604",4.47265465102689,"0"
"605",5.44222338427197,"0"
"606",5.13571785293232,"0"
"607",4.20522171337751,"0"
"608",6.18326299342534,"0"
"609",4.86978537932416,"0"
"610",4.74316034198839,"0"
"611",4.46407430026357,"0"
"612",3.90935104154271,"0"
"613",4.4850107077727,"0"
"614",3.98430811117314,"0"
"615",4.55832161847185,"0"
"616",5.07162203619126,"0"
"617",4.66841818570514,"0"
"618",5.40620828535193,"0"
"619",4.84036128039175,"0"
"620",5.35505024427511,"0"
"621",4.56629839392761,"0"
"622",4.40676978858466,"0"
"623",5.27531986288439,"0"
"624",5.35193045842326,"0"
"625",4.54465719443788,"0"
"626",5.58552187394998,"0"
"627",4.93265677206066,"0"
"628",4.44767112212333,"0"
"629",5.06549107946816,"0"
"630",5.1858186631957,"0"
"631",5.30953860115349,"0"
"632",4.8955616731347,"0"
"633",5.44633176969178,"0"
"634",5.17799820413491,"0"
"635",5.244819015095,"0"
"636",4.9891886189835,"0"
"637",5.28415668246549,"0"
"638",4.17657660852235,"0"
"639",4.44555805380985,"0"
"640",5.09232163394669,"0"
"641",4.38106238153727,"0"
"642",4.87694393057165,"0"
"643",5.21173328686783,"0"
"644",4.47649465867101,"0"
"645",4.81575368326622,"0"
"646",5.11361775244903,"0"
"647",4.89988382347045,"0"
"648",4.95023884843038,"0"
"649",4.56433390115805,"0"
"650",4.57407124854755,"0"
"651",3.83063434509091,"0"
"652",4.34174296088197,"0"
"653",4.09194417500192,"0"
"654",5.36801605008039,"0"
"655",4.04590086145352,"0"
"656",4.45574531259429,"0"
"657",5.38823556720177,"0"
"658",3.61398745019598,"0"
"659",4.15313974489787,"0"
"660",4.50603158485597,"0"
"661",4.50131828287388,"0"
"662",4.09791341458418,"0"
"663",4.35421869759084,"0"
"664",4.15506330661962,"0"
"665",4.97620563321108,"0"
"666",4.25693012025087,"0"
"667",4.29675556219195,"0"
"668",4.01588322089252,"0"
"669",3.60258291053192,"0"
"670",4.0852655058822,"0"
"671",2.67645748428127,"0"
"672",4.01497183350316,"0"
"673",4.05076498247443,"0"
"674",4.04315775465005,"0"
"675",3.58358143529873,"0"
"676",3.11387801105721,"0"
"677",3.79450889135728,"0"
"678",3.9776498351553,"0"
"679",4.16064380667574,"0"
"680",3.25352692238696,"0"
"681",4.28101357885643,"0"
"682",2.90018626587684,"0"
"683",3.74125091812971,"0"
"684",3.52764683053371,"0"
"685",3.73230967157655,"0"
"686",3.21924044972543,"0"
"687",3.51908472199418,"0"
"688",2.90286967911512,"0"
"689",3.76898304462349,"0"
"690",3.84166942947242,"0"
"691",4.06271190069696,"0"
"692",3.1994843701525,"0"
"693",3.14492955260135,"0"
"694",3.38278263836131,"0"
"695",4.47912579618751,"0"
"696",3.55126752655641,"0"
"697",3.29670167440357,"0"
"698",3.69977797766337,"0"
"699",3.58084490105869,"0"
"700",3.31602907215615,"0"
"701",2.66977006396153,"0"
"702",2.91488904947131,"0"
"703",3.35403462214646,"0"
"704",3.04310171203889,"0"
"705",4.00041210328032,"0"
"706",1.81598000631013,"0"
"707",1.84432878585118,"0"
"708",3.44803956499977,"0"
"709",2.71512973873938,"0"
"710",2.05491104145058,"0"
"711",2.42027351590238,"0"
"712",2.91371561121334,"0"
"713",2.16964703625425,"0"
"714",2.96986894954619,"0"
"715",2.62222562841878,"0"
"716",1.78517620537748,"0"
"717",2.33418124061372,"0"
"718",1.84115515526003,"0"
"719",2.52005128341562,"0"
"720",3.1831049443207,"0"
"721",2.54068302499624,"0"
"722",1.89832197487873,"0"
"723",2.46974374570769,"0"
"724",2.21162429343784,"0"
"725",1.5751556772984,"0"
"726",2.21402136087334,"0"
"727",2.07579874689871,"0"
"728",1.90501879713066,"0"
"729",1.52659944747711,"0"
"730",1.55338071240705,"0"
"731",1.61073271752916,"0"
"732",2.58025374277141,"0"
"733",2.45131712392734,"0"
"734",2.71106581871347,"0"
"735",1.30812777170335,"0"
"736",0.545498818469828,"0"
"737",1.1468613702673,"0"
"738",2.22153690833462,"0"
"739",8.76852163249458,"1"
"740",2.42540697465265,"0"
"741",1.74387037805632,"0"
"742",1.11507330559147,"0"
"743",1.06904952486645,"0"
"744",1.38488411416706,"0"
"745",1.47128088209976,"0"
"746",1.83773406884423,"0"
"747",1.98492711573921,"0"
"748",2.01897888441015,"0"
"749",0.239950647356997,"0"
"750",1.91890198842936,"0"
"751",2.09210583060615,"0"
"752",2.01300399199679,"0"
"753",0.914906037836056,"0"
"754",1.10039863934992,"0"
"755",0.104021231934333,"0"
"756",1.00014121588741,"0"
"757",0.81312589204194,"0"
"758",1.27673825640986,"0"
"759",0.0933882853314864,"0"
"760",1.15724124826182,"0"
"761",0.923496591640679,"0"
"762",0.337821850819326,"0"
"763",1.31930607311988,"0"
"764",0.836511796469948,"0"
"765",0.418733089937847,"0"
"766",0.327188846654467,"0"
"767",0.756900380287381,"0"
"768",1.23729514450134,"0"
"769",-0.0140369789454929,"0"
"770",0.813252951329748,"0"
"771",0.298664196860531,"0"
"772",0.78276986506123,"0"
"773",0.55860205401802,"0"
"774",-0.163207221512468,"0"
"775",-0.239342447890967,"0"
"776",-0.25202276374406,"0"
"777",6.52534010604888,"1"
"778",0.435879925214824,"0"
"779",-0.988218794963844,"0"
"780",-0.803017543643144,"0"
"781",-0.386786590520544,"0"
"782",-0.349253461966385,"0"
"783",-0.721873783354899,"0"
"784",-0.239038706681608,"0"
"785",-0.498128629160289,"0"
"786",-0.65302081934043,"0"
"787",-0.091170054091232,"0"
"788",-0.483478111709047,"0"
"789",-1.4789405882518,"0"
"790",-0.165895520578072,"0"
"791",-0.879535011149011,"0"
"792",-0.88255923219985,"0"
"793",-0.9231754693967,"0"
"794",-1.22965660448445,"0"
"795",-1.78528147068712,"0"
"796",-0.762792479041329,"0"
"797",-0.286448028035062,"0"
"798",-0.304144423969443,"0"
"799",-0.841795834039599,"0"
"800",-1.32959940745754,"0"
"801",-1.07235058945315,"0"
"802",-1.25011993315775,"0"
"803",-0.99281589750981,"0"
"804",-1.30788594754719,"0"
"805",-2.1716014318277,"0"
"806",-0.696077983201395,"0"
"807",-1.86802015218103,"0"
"808",-2.37034203103755,"0"
"809",-1.46537065018692,"0"
"810",-1.86394648249447,"0"
"811",-1.89168052991109,"0"
"812",-1.16045227772825,"0"
"813",-1.68823199705922,"0"
"814",-0.573333121226697,"0"
"815",-2.06832166452833,"0"
"816",-1.29472886285145,"0"
"817",-1.36771182109695,"0"
"818",-1.51137658816,"0"
"819",-1.36853565694135,"0"
"820",-1.81349765209521,"0"
"821",-2.33854167370636,"0"
"822",-2.61249127997053,"0"
"823",-1.51681578125847,"0"
"824",-2.2371415218675,"0"
"825",-2.10543658260656,"0"
"826",-3.38080651162101,"0"
"827",-2.84697516855904,"0"
"828",-1.7992063864302,"0"
"829",-3.06674874446738,"0"
"830",-2.48511356234318,"0"
"831",-2.67177386570151,"0"
"832",-2.44337583137089,"0"
"833",-2.2297954532919,"0"
"834",-2.24673455964442,"0"
"835",-2.33478747005354,"0"
"836",-2.40997869201873,"0"
"837",-2.58307642322699,"0"
"838",-1.66579344665295,"0"
"839",-2.38280551906545,"0"
"840",-2.5719919646212,"0"
"841",-1.83187167135917,"0"
"842",-3.4433705159362,"0"
"843",-3.25627638303754,"0"
"844",3.43075802328674,"1"
"845",-3.15325274472562,"0"
"846",-3.34937390528671,"0"
"847",-3.89492130458984,"0"
"848",-1.81591260533915,"0"
"849",-3.11581971253166,"0"
"850",-3.58087054721492,"0"
"851",-2.4571076114599,"0"
"852",-3.48512109112135,"0"
"853",-3.07779524787161,"0"
"854",-3.43421125851132,"0"
"855",-3.36388170693026,"0"
"856",2.95146882410189,"1"
"857",-3.1653039044131,"0"
"858",-3.13265153667174,"0"
"859",-4.14385119673717,"0"
"860",-2.63165926684796,"0"
"861",-3.61762247023299,"0"
"862",-3.84372067923378,"0"
"863",-3.63448537490717,"0"
"864",-3.82431918467636,"0"
"865",-3.47875314138479,"0"
"866",-3.63948592461274,"0"
"867",-2.87127823033968,"0"
"868",-2.44202114632856,"0"
"869",-3.72127967047416,"0"
"870",-3.50394549745985,"0"
"871",-3.485689247259,"0"
"872",-4.24657142704115,"0"
"873",-4.14595725577898,"0"
"874",-3.22310179093833,"0"
"875",-4.08521954169461,"0"
"876",-3.98081381747571,"0"
"877",-3.68188574325746,"0"
"878",-3.72687345504506,"0"
"879",-3.93874248307443,"0"
"880",-3.57450152512027,"0"
"881",-3.59416177202869,"0"
"882",-3.48350929839183,"0"
"883",-3.95458389733262,"0"
"884",-4.92251611510468,"0"
"885",2.69545078260929,"1"
"886",-4.11488883686812,"0"
"887",-4.35487929032927,"0"
"888",-4.05389515661779,"0"
"889",-3.91004125578151,"0"
"890",-4.06904017867003,"0"
"891",-4.13424057232521,"0"
"892",-5.13631972628712,"0"
"893",-3.93435781693289,"0"
"894",-4.52247209604609,"0"
"895",-4.91007828407255,"0"
"896",-4.98881434971829,"0"
"897",-4.77757161578739,"0"
"898",-4.94364030135381,"0"
"899",-4.55808386764155,"0"
"900",-4.35422687995897,"0"
